UID,Taxonomy ID,Species Key,Phylum,Order,Family,Genus,Species,BIO1,BIO2,BIO3,BIO4,BIO5,BIO6,BIO7,BIO8,BIO9,BIO10,BIO11,BIO12,BIO13,BIO14,BIO15,BIO16,BIO17,BIO18,BIO19 
48249470,101007,7738624,Tracheophyta,Rosales,Rosaceae,Fragaria,Fragaria chiloensis,10.582,8.548,46.937,355.795,19.625,1.005,18.62,7.746,13.678,14.995,6.335,1399.173,231.368,30.596,66.339,637.951,114.55,135.29,581.517
48249468,101007,7738624,Tracheophyta,Rosales,Rosaceae,Fragaria,Fragaria chiloensis,10.582,8.548,46.937,355.795,19.625,1.005,18.62,7.746,13.678,14.995,6.335,1399.173,231.368,30.596,66.339,637.951,114.55,135.29,581.517
48249466,57918,3029817,Tracheophyta,Rosales,Rosaceae,Fragaria,Fragaria vesca,7.484,7.658,30.428,654.578,19.795,-5.824,25.619,11.034,4.0,15.765,-0.26,850.272,100.205,46.389,24.599,280.776,153.201,237.256,201.253
48249462,3747,3029912,Tracheophyta,Rosales,Rosaceae,Fragaria,Fragaria ananassa,7.671,7.642,30.533,656.103,20.024,-5.704,25.728,11.773,3.783,15.981,-0.076,773.161,91.797,40.517,24.959,256.545,135.107,212.958,183.674
48249459,3747,3029912,Tracheophyta,Rosales,Rosaceae,Fragaria,Fragaria ananassa,7.671,7.642,30.533,656.103,20.024,-5.704,25.728,11.773,3.783,15.981,-0.076,773.161,91.797,40.517,24.959,256.545,135.107,212.958,183.674
48249456,3747,3029912,Tracheophyta,Rosales,Rosaceae,Fragaria,Fragaria ananassa,7.671,7.642,30.533,656.103,20.024,-5.704,25.728,11.773,3.783,15.981,-0.076,773.161,91.797,40.517,24.959,256.545,135.107,212.958,183.674
48249454,3747,3029912,Tracheophyta,Rosales,Rosaceae,Fragaria,Fragaria ananassa,7.671,7.642,30.533,656.103,20.024,-5.704,25.728,11.773,3.783,15.981,-0.076,773.161,91.797,40.517,24.959,256.545,135.107,212.958,183.674
48249452,3747,3029912,Tracheophyta,Rosales,Rosaceae,Fragaria,Fragaria ananassa,7.671,7.642,30.533,656.103,20.024,-5.704,25.728,11.773,3.783,15.981,-0.076,773.161,91.797,40.517,24.959,256.545,135.107,212.958,183.674
48249450,3747,3029912,Tracheophyta,Rosales,Rosaceae,Fragaria,Fragaria ananassa,7.671,7.642,30.533,656.103,20.024,-5.704,25.728,11.773,3.783,15.981,-0.076,773.161,91.797,40.517,24.959,256.545,135.107,212.958,183.674
48249448,3747,3029912,Tracheophyta,Rosales,Rosaceae,Fragaria,Fragaria ananassa,7.671,7.642,30.533,656.103,20.024,-5.704,25.728,11.773,3.783,15.981,-0.076,773.161,91.797,40.517,24.959,256.545,135.107,212.958,183.674
48249446,3747,3029912,Tracheophyta,Rosales,Rosaceae,Fragaria,Fragaria ananassa,7.671,7.642,30.533,656.103,20.024,-5.704,25.728,11.773,3.783,15.981,-0.076,773.161,91.797,40.517,24.959,256.545,135.107,212.958,183.674
48249444,3747,3029912,Tracheophyta,Rosales,Rosaceae,Fragaria,Fragaria ananassa,7.671,7.642,30.533,656.103,20.024,-5.704,25.728,11.773,3.783,15.981,-0.076,773.161,91.797,40.517,24.959,256.545,135.107,212.958,183.674
48249441,3747,3029912,Tracheophyta,Rosales,Rosaceae,Fragaria,Fragaria ananassa,7.671,7.642,30.533,656.103,20.024,-5.704,25.728,11.773,3.783,15.981,-0.076,773.161,91.797,40.517,24.959,256.545,135.107,212.958,183.674
48249439,3747,3029912,Tracheophyta,Rosales,Rosaceae,Fragaria,Fragaria ananassa,7.671,7.642,30.533,656.103,20.024,-5.704,25.728,11.773,3.783,15.981,-0.076,773.161,91.797,40.517,24.959,256.545,135.107,212.958,183.674
48249437,3747,3029912,Tracheophyta,Rosales,Rosaceae,Fragaria,Fragaria ananassa,7.671,7.642,30.533,656.103,20.024,-5.704,25.728,11.773,3.783,15.981,-0.076,773.161,91.797,40.517,24.959,256.545,135.107,212.958,183.674
48249435,3747,3029912,Tracheophyta,Rosales,Rosaceae,Fragaria,Fragaria ananassa,7.671,7.642,30.533,656.103,20.024,-5.704,25.728,11.773,3.783,15.981,-0.076,773.161,91.797,40.517,24.959,256.545,135.107,212.958,183.674
34099752,3345,5285621,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus monticola,6.967,10.403,39.036,603.19,20.22,-6.454,26.675,1.558,13.181,14.803,0.198,1295.922,205.614,29.7,56.939,576.573,115.368,127.719,523.822
34099749,3345,5285621,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus monticola,6.967,10.403,39.036,603.19,20.22,-6.454,26.675,1.558,13.181,14.803,0.198,1295.922,205.614,29.7,56.939,576.573,115.368,127.719,523.822
34099742,3345,5285621,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus monticola,6.967,10.403,39.036,603.19,20.22,-6.454,26.675,1.558,13.181,14.803,0.198,1295.922,205.614,29.7,56.939,576.573,115.368,127.719,523.822
34099734,3345,5285621,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus monticola,6.967,10.403,39.036,603.19,20.22,-6.454,26.675,1.558,13.181,14.803,0.198,1295.922,205.614,29.7,56.939,576.573,115.368,127.719,523.822
34099731,3345,5285621,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus monticola,6.967,10.403,39.036,603.19,20.22,-6.454,26.675,1.558,13.181,14.803,0.198,1295.922,205.614,29.7,56.939,576.573,115.368,127.719,523.822
34099729,3345,5285621,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus monticola,6.967,10.403,39.036,603.19,20.22,-6.454,26.675,1.558,13.181,14.803,0.198,1295.922,205.614,29.7,56.939,576.573,115.368,127.719,523.822
34099726,3345,5285621,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus monticola,6.967,10.403,39.036,603.19,20.22,-6.454,26.675,1.558,13.181,14.803,0.198,1295.922,205.614,29.7,56.939,576.573,115.368,127.719,523.822
34099721,3345,5285621,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus monticola,6.967,10.403,39.036,603.19,20.22,-6.454,26.675,1.558,13.181,14.803,0.198,1295.922,205.614,29.7,56.939,576.573,115.368,127.719,523.822
34099719,3345,5285621,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus monticola,6.967,10.403,39.036,603.19,20.22,-6.454,26.675,1.558,13.181,14.803,0.198,1295.922,205.614,29.7,56.939,576.573,115.368,127.719,523.822
34099715,3345,5285621,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus monticola,6.967,10.403,39.036,603.19,20.22,-6.454,26.675,1.558,13.181,14.803,0.198,1295.922,205.614,29.7,56.939,576.573,115.368,127.719,523.822
34099713,3345,5285621,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus monticola,6.967,10.403,39.036,603.19,20.22,-6.454,26.675,1.558,13.181,14.803,0.198,1295.922,205.614,29.7,56.939,576.573,115.368,127.719,523.822
34099708,3345,5285621,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus monticola,6.967,10.403,39.036,603.19,20.22,-6.454,26.675,1.558,13.181,14.803,0.198,1295.922,205.614,29.7,56.939,576.573,115.368,127.719,523.822
34099706,3345,5285621,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus monticola,6.967,10.403,39.036,603.19,20.22,-6.454,26.675,1.558,13.181,14.803,0.198,1295.922,205.614,29.7,56.939,576.573,115.368,127.719,523.822
34099704,3345,5285621,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus monticola,6.967,10.403,39.036,603.19,20.22,-6.454,26.675,1.558,13.181,14.803,0.198,1295.922,205.614,29.7,56.939,576.573,115.368,127.719,523.822
34099702,3345,5285621,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus monticola,6.967,10.403,39.036,603.19,20.22,-6.454,26.675,1.558,13.181,14.803,0.198,1295.922,205.614,29.7,56.939,576.573,115.368,127.719,523.822
34099699,3345,5285621,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus monticola,6.967,10.403,39.036,603.19,20.22,-6.454,26.675,1.558,13.181,14.803,0.198,1295.922,205.614,29.7,56.939,576.573,115.368,127.719,523.822
34099697,3345,5285621,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus monticola,6.967,10.403,39.036,603.19,20.22,-6.454,26.675,1.558,13.181,14.803,0.198,1295.922,205.614,29.7,56.939,576.573,115.368,127.719,523.822
34099695,3345,5285621,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus monticola,6.967,10.403,39.036,603.19,20.22,-6.454,26.675,1.558,13.181,14.803,0.198,1295.922,205.614,29.7,56.939,576.573,115.368,127.719,523.822
34099692,3345,5285621,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus monticola,6.967,10.403,39.036,603.19,20.22,-6.454,26.675,1.558,13.181,14.803,0.198,1295.922,205.614,29.7,56.939,576.573,115.368,127.719,523.822
34099690,3345,5285621,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus monticola,6.967,10.403,39.036,603.19,20.22,-6.454,26.675,1.558,13.181,14.803,0.198,1295.922,205.614,29.7,56.939,576.573,115.368,127.719,523.822
34099688,3345,5285621,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus monticola,6.967,10.403,39.036,603.19,20.22,-6.454,26.675,1.558,13.181,14.803,0.198,1295.922,205.614,29.7,56.939,576.573,115.368,127.719,523.822
34099685,3345,5285621,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus monticola,6.967,10.403,39.036,603.19,20.22,-6.454,26.675,1.558,13.181,14.803,0.198,1295.922,205.614,29.7,56.939,576.573,115.368,127.719,523.822
34099681,3345,5285621,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus monticola,6.967,10.403,39.036,603.19,20.22,-6.454,26.675,1.558,13.181,14.803,0.198,1295.922,205.614,29.7,56.939,576.573,115.368,127.719,523.822
34099674,3345,5285621,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus monticola,6.967,10.403,39.036,603.19,20.22,-6.454,26.675,1.558,13.181,14.803,0.198,1295.922,205.614,29.7,56.939,576.573,115.368,127.719,523.822
34099671,3345,5285621,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus monticola,6.967,10.403,39.036,603.19,20.22,-6.454,26.675,1.558,13.181,14.803,0.198,1295.922,205.614,29.7,56.939,576.573,115.368,127.719,523.822
34099669,3345,5285621,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus monticola,6.967,10.403,39.036,603.19,20.22,-6.454,26.675,1.558,13.181,14.803,0.198,1295.922,205.614,29.7,56.939,576.573,115.368,127.719,523.822
34099666,3345,5285621,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus monticola,6.967,10.403,39.036,603.19,20.22,-6.454,26.675,1.558,13.181,14.803,0.198,1295.922,205.614,29.7,56.939,576.573,115.368,127.719,523.822
34099664,3345,5285621,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus monticola,6.967,10.403,39.036,603.19,20.22,-6.454,26.675,1.558,13.181,14.803,0.198,1295.922,205.614,29.7,56.939,576.573,115.368,127.719,523.822
34099662,3345,5285621,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus monticola,6.967,10.403,39.036,603.19,20.22,-6.454,26.675,1.558,13.181,14.803,0.198,1295.922,205.614,29.7,56.939,576.573,115.368,127.719,523.822
34099660,3345,5285621,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus monticola,6.967,10.403,39.036,603.19,20.22,-6.454,26.675,1.558,13.181,14.803,0.198,1295.922,205.614,29.7,56.939,576.573,115.368,127.719,523.822
34099658,3345,5285621,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus monticola,6.967,10.403,39.036,603.19,20.22,-6.454,26.675,1.558,13.181,14.803,0.198,1295.922,205.614,29.7,56.939,576.573,115.368,127.719,523.822
34099656,3345,5285621,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus monticola,6.967,10.403,39.036,603.19,20.22,-6.454,26.675,1.558,13.181,14.803,0.198,1295.922,205.614,29.7,56.939,576.573,115.368,127.719,523.822
34099654,3345,5285621,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus monticola,6.967,10.403,39.036,603.19,20.22,-6.454,26.675,1.558,13.181,14.803,0.198,1295.922,205.614,29.7,56.939,576.573,115.368,127.719,523.822
30171229,85679,2704161,Tracheophyta,Poales,Poaceae,Thinopyrum,Thinopyrum intermedium,9.405,10.995,34.622,768.295,24.751,-7.218,31.969,10.965,9.743,18.962,0.211,606.474,83.366,24.821,39.477,224.796,88.646,138.482,158.694
29892671,85679,2704161,Tracheophyta,Poales,Poaceae,Thinopyrum,Thinopyrum intermedium,9.405,10.995,34.622,768.295,24.751,-7.218,31.969,10.965,9.743,18.962,0.211,606.474,83.366,24.821,39.477,224.796,88.646,138.482,158.694
29892570,85679,2704161,Tracheophyta,Poales,Poaceae,Thinopyrum,Thinopyrum intermedium,9.405,10.995,34.622,768.295,24.751,-7.218,31.969,10.965,9.743,18.962,0.211,606.474,83.366,24.821,39.477,224.796,88.646,138.482,158.694
305379590,85679,2704161,Tracheophyta,Poales,Poaceae,Thinopyrum,Thinopyrum intermedium,9.405,10.995,34.622,768.295,24.751,-7.218,31.969,10.965,9.743,18.962,0.211,606.474,83.366,24.821,39.477,224.796,88.646,138.482,158.694
16326619,4112,9150405,Tracheophyta,Solanales,Solanaceae,Solanum,Solanum nigrum,11.047,8.043,35.304,551.53,22.029,-0.924,22.953,11.565,8.613,17.936,4.479,783.314,89.57,42.343,22.878,251.224,143.75,200.546,191.157
16306435,3710,3042658,Tracheophyta,Brassicales,Brassicaceae,Brassica,Brassica nigra,10.894,8.384,36.342,549.939,22.117,-1.153,23.27,10.741,9.249,17.802,4.401,733.551,87.027,38.974,28.604,243.45,131.122,174.17,196.028
5817351,3888,5347845,Tracheophyta,Fabales,Fabaceae,Pisum,Pisum sativum,13.532,10.589,41.098,614.027,26.584,-0.818,27.402,14.265,13.528,20.988,6.003,822.782,154.186,21.184,62.984,398.875,77.654,196.883,186.496
5817349,3888,5347845,Tracheophyta,Fabales,Fabaceae,Pisum,Pisum sativum,13.532,10.589,41.098,614.027,26.584,-0.818,27.402,14.265,13.528,20.988,6.003,822.782,154.186,21.184,62.984,398.875,77.654,196.883,186.496
5817347,3888,5347845,Tracheophyta,Fabales,Fabaceae,Pisum,Pisum sativum,13.532,10.589,41.098,614.027,26.584,-0.818,27.402,14.265,13.528,20.988,6.003,822.782,154.186,21.184,62.984,398.875,77.654,196.883,186.496
5817345,3888,5347845,Tracheophyta,Fabales,Fabaceae,Pisum,Pisum sativum,13.532,10.589,41.098,614.027,26.584,-0.818,27.402,14.265,13.528,20.988,6.003,822.782,154.186,21.184,62.984,398.875,77.654,196.883,186.496
5817343,3888,5347845,Tracheophyta,Fabales,Fabaceae,Pisum,Pisum sativum,13.532,10.589,41.098,614.027,26.584,-0.818,27.402,14.265,13.528,20.988,6.003,822.782,154.186,21.184,62.984,398.875,77.654,196.883,186.496
5817341,3888,5347845,Tracheophyta,Fabales,Fabaceae,Pisum,Pisum sativum,13.532,10.589,41.098,614.027,26.584,-0.818,27.402,14.265,13.528,20.988,6.003,822.782,154.186,21.184,62.984,398.875,77.654,196.883,186.496
5817339,3888,5347845,Tracheophyta,Fabales,Fabaceae,Pisum,Pisum sativum,13.532,10.589,41.098,614.027,26.584,-0.818,27.402,14.265,13.528,20.988,6.003,822.782,154.186,21.184,62.984,398.875,77.654,196.883,186.496
5817337,3888,5347845,Tracheophyta,Fabales,Fabaceae,Pisum,Pisum sativum,13.532,10.589,41.098,614.027,26.584,-0.818,27.402,14.265,13.528,20.988,6.003,822.782,154.186,21.184,62.984,398.875,77.654,196.883,186.496
5817335,3888,5347845,Tracheophyta,Fabales,Fabaceae,Pisum,Pisum sativum,13.532,10.589,41.098,614.027,26.584,-0.818,27.402,14.265,13.528,20.988,6.003,822.782,154.186,21.184,62.984,398.875,77.654,196.883,186.496
428231147,3888,5347845,Tracheophyta,Fabales,Fabaceae,Pisum,Pisum sativum,13.532,10.589,41.098,614.027,26.584,-0.818,27.402,14.265,13.528,20.988,6.003,822.782,154.186,21.184,62.984,398.875,77.654,196.883,186.496
428231145,3888,5347845,Tracheophyta,Fabales,Fabaceae,Pisum,Pisum sativum,13.532,10.589,41.098,614.027,26.584,-0.818,27.402,14.265,13.528,20.988,6.003,822.782,154.186,21.184,62.984,398.875,77.654,196.883,186.496
428231143,3888,5347845,Tracheophyta,Fabales,Fabaceae,Pisum,Pisum sativum,13.532,10.589,41.098,614.027,26.584,-0.818,27.402,14.265,13.528,20.988,6.003,822.782,154.186,21.184,62.984,398.875,77.654,196.883,186.496
428231141,3888,5347845,Tracheophyta,Fabales,Fabaceae,Pisum,Pisum sativum,13.532,10.589,41.098,614.027,26.584,-0.818,27.402,14.265,13.528,20.988,6.003,822.782,154.186,21.184,62.984,398.875,77.654,196.883,186.496
428231139,3888,5347845,Tracheophyta,Fabales,Fabaceae,Pisum,Pisum sativum,13.532,10.589,41.098,614.027,26.584,-0.818,27.402,14.265,13.528,20.988,6.003,822.782,154.186,21.184,62.984,398.875,77.654,196.883,186.496
428231137,3888,5347845,Tracheophyta,Fabales,Fabaceae,Pisum,Pisum sativum,13.532,10.589,41.098,614.027,26.584,-0.818,27.402,14.265,13.528,20.988,6.003,822.782,154.186,21.184,62.984,398.875,77.654,196.883,186.496
428231135,3888,5347845,Tracheophyta,Fabales,Fabaceae,Pisum,Pisum sativum,13.532,10.589,41.098,614.027,26.584,-0.818,27.402,14.265,13.528,20.988,6.003,822.782,154.186,21.184,62.984,398.875,77.654,196.883,186.496
428231133,3888,5347845,Tracheophyta,Fabales,Fabaceae,Pisum,Pisum sativum,13.532,10.589,41.098,614.027,26.584,-0.818,27.402,14.265,13.528,20.988,6.003,822.782,154.186,21.184,62.984,398.875,77.654,196.883,186.496
428231131,3888,5347845,Tracheophyta,Fabales,Fabaceae,Pisum,Pisum sativum,13.532,10.589,41.098,614.027,26.584,-0.818,27.402,14.265,13.528,20.988,6.003,822.782,154.186,21.184,62.984,398.875,77.654,196.883,186.496
428231129,3888,5347845,Tracheophyta,Fabales,Fabaceae,Pisum,Pisum sativum,13.532,10.589,41.098,614.027,26.584,-0.818,27.402,14.265,13.528,20.988,6.003,822.782,154.186,21.184,62.984,398.875,77.654,196.883,186.496
428231127,3888,5347845,Tracheophyta,Fabales,Fabaceae,Pisum,Pisum sativum,13.532,10.589,41.098,614.027,26.584,-0.818,27.402,14.265,13.528,20.988,6.003,822.782,154.186,21.184,62.984,398.875,77.654,196.883,186.496
507174800,3888,5347845,Tracheophyta,Fabales,Fabaceae,Pisum,Pisum sativum,13.532,10.589,41.098,614.027,26.584,-0.818,27.402,14.265,13.528,20.988,6.003,822.782,154.186,21.184,62.984,398.875,77.654,196.883,186.496
507174791,3888,5347845,Tracheophyta,Fabales,Fabaceae,Pisum,Pisum sativum,13.532,10.589,41.098,614.027,26.584,-0.818,27.402,14.265,13.528,20.988,6.003,822.782,154.186,21.184,62.984,398.875,77.654,196.883,186.496
507174776,3888,5347845,Tracheophyta,Fabales,Fabaceae,Pisum,Pisum sativum,13.532,10.589,41.098,614.027,26.584,-0.818,27.402,14.265,13.528,20.988,6.003,822.782,154.186,21.184,62.984,398.875,77.654,196.883,186.496
507174769,3888,5347845,Tracheophyta,Fabales,Fabaceae,Pisum,Pisum sativum,13.532,10.589,41.098,614.027,26.584,-0.818,27.402,14.265,13.528,20.988,6.003,822.782,154.186,21.184,62.984,398.875,77.654,196.883,186.496
507174672,3888,5347845,Tracheophyta,Fabales,Fabaceae,Pisum,Pisum sativum,13.532,10.589,41.098,614.027,26.584,-0.818,27.402,14.265,13.528,20.988,6.003,822.782,154.186,21.184,62.984,398.875,77.654,196.883,186.496
507174660,3888,5347845,Tracheophyta,Fabales,Fabaceae,Pisum,Pisum sativum,13.532,10.589,41.098,614.027,26.584,-0.818,27.402,14.265,13.528,20.988,6.003,822.782,154.186,21.184,62.984,398.875,77.654,196.883,186.496
295687335,4714,2738902,Tracheophyta,Arecales,Arecaceae,Caryota,Caryota mitis,24.822,8.359,65.181,204.488,31.634,17.462,14.173,25.712,23.051,27.127,22.163,1952.304,319.559,57.133,63.169,853.587,197.629,528.262,370.035
295687331,446124,5293121,Tracheophyta,Arecales,Arecaceae,Phoenix,Phoenix pusilla,23.198,10.996,45.602,476.293,35.308,10.613,24.695,24.365,18.068,29.018,17.256,1314.833,242.333,37.25,80.854,644.667,126.417,366.667,161.417
295687329,184787,2735065,Tracheophyta,Arecales,Arecaceae,Normanbya,Normanbya normanbyi,23.783,8.217,54.55,238.177,30.776,15.642,15.133,25.716,21.912,26.365,20.515,2505.394,509.287,40.904,84.954,1366.553,149.372,1029.149,220.543
295687327,561305,2738914,Tracheophyta,Arecales,Arecaceae,Caryota,Caryota urens,23.814,8.566,66.226,186.966,30.54,16.511,14.029,24.876,22.352,25.881,21.358,2331.178,364.45,84.876,57.732,969.149,290.738,667.738,432.158
295687323,145675,2733934,Tracheophyta,Arecales,Arecaceae,Borassus,Borassus flabellifer,26.279,8.556,66.298,155.627,32.68,19.24,13.44,26.397,25.112,28.059,24.212,1595.257,310.4,22.286,80.355,785.857,90.029,339.343,349.057
295687321,154468,2735562,Tracheophyta,Arecales,Arecaceae,Bentinckia,Bentinckia condapanna,26.209,13.973,51.259,409.538,39.676,12.416,27.26,25.482,22.005,31.835,21.377,987.0,267.0,4.0,125.015,704.0,15.0,189.0,25.0
295687319,115441,2736565,Tracheophyta,Arecales,Arecaceae,Areca,Areca triandra,24.998,7.77,59.195,208.5,31.498,17.672,13.826,25.91,22.743,27.184,22.176,2112.903,407.548,27.032,79.019,1086.075,105.892,628.183,207.903
295687317,252706,2736599,Tracheophyta,Arecales,Arecaceae,Areca,Areca concinna,24.322,7.664,72.628,87.375,29.462,18.906,10.556,23.392,24.938,25.307,23.149,2261.5,367.5,82.0,50.625,962.5,289.5,437.5,785.5
288806107,158149,8100050,Tracheophyta,Poales,Poaceae,Paspalum,Paspalum vaginatum,21.334,9.239,54.867,299.117,29.841,12.184,17.658,21.523,21.855,24.929,17.611,1145.515,195.339,32.077,58.356,506.122,116.384,310.368,239.887
288806105,309978,2704737,Tracheophyta,Poales,Poaceae,Zoysia,Zoysia japonica,13.44,8.386,27.077,821.895,29.472,-1.635,31.106,21.58,4.487,23.476,3.376,1537.704,221.626,55.688,47.291,585.221,188.806,560.393,208.381
288806103,309978,2704737,Tracheophyta,Poales,Poaceae,Zoysia,Zoysia japonica,13.44,8.386,27.077,821.895,29.472,-1.635,31.106,21.58,4.487,23.476,3.376,1537.704,221.626,55.688,47.291,585.221,188.806,560.393,208.381
288806098,28909,6109637,Tracheophyta,Poales,Poaceae,Cynodon,Cynodon dactylon,16.274,10.457,44.763,480.77,27.648,3.983,23.665,16.762,16.362,22.177,10.397,783.982,109.248,31.766,40.578,294.871,111.627,203.087,178.343
288806090,28909,6109637,Tracheophyta,Poales,Poaceae,Cynodon,Cynodon dactylon,16.274,10.457,44.763,480.77,27.648,3.983,23.665,16.762,16.362,22.177,10.397,783.982,109.248,31.766,40.578,294.871,111.627,203.087,178.343
288806088,28909,6109637,Tracheophyta,Poales,Poaceae,Cynodon,Cynodon dactylon,16.274,10.457,44.763,480.77,27.648,3.983,23.665,16.762,16.362,22.177,10.397,783.982,109.248,31.766,40.578,294.871,111.627,203.087,178.343
288806086,28909,6109637,Tracheophyta,Poales,Poaceae,Cynodon,Cynodon dactylon,16.274,10.457,44.763,480.77,27.648,3.983,23.665,16.762,16.362,22.177,10.397,783.982,109.248,31.766,40.578,294.871,111.627,203.087,178.343
288806080,28909,6109637,Tracheophyta,Poales,Poaceae,Cynodon,Cynodon dactylon,16.274,10.457,44.763,480.77,27.648,3.983,23.665,16.762,16.362,22.177,10.397,783.982,109.248,31.766,40.578,294.871,111.627,203.087,178.343
288806078,28909,6109637,Tracheophyta,Poales,Poaceae,Cynodon,Cynodon dactylon,16.274,10.457,44.763,480.77,27.648,3.983,23.665,16.762,16.362,22.177,10.397,783.982,109.248,31.766,40.578,294.871,111.627,203.087,178.343
288806056,28909,6109637,Tracheophyta,Poales,Poaceae,Cynodon,Cynodon dactylon,16.274,10.457,44.763,480.77,27.648,3.983,23.665,16.762,16.362,22.177,10.397,783.982,109.248,31.766,40.578,294.871,111.627,203.087,178.343
288806054,28909,6109637,Tracheophyta,Poales,Poaceae,Cynodon,Cynodon dactylon,16.274,10.457,44.763,480.77,27.648,3.983,23.665,16.762,16.362,22.177,10.397,783.982,109.248,31.766,40.578,294.871,111.627,203.087,178.343
288806050,28909,6109637,Tracheophyta,Poales,Poaceae,Cynodon,Cynodon dactylon,16.274,10.457,44.763,480.77,27.648,3.983,23.665,16.762,16.362,22.177,10.397,783.982,109.248,31.766,40.578,294.871,111.627,203.087,178.343
288806048,28909,6109637,Tracheophyta,Poales,Poaceae,Cynodon,Cynodon dactylon,16.274,10.457,44.763,480.77,27.648,3.983,23.665,16.762,16.362,22.177,10.397,783.982,109.248,31.766,40.578,294.871,111.627,203.087,178.343
288806044,28909,6109637,Tracheophyta,Poales,Poaceae,Cynodon,Cynodon dactylon,16.274,10.457,44.763,480.77,27.648,3.983,23.665,16.762,16.362,22.177,10.397,783.982,109.248,31.766,40.578,294.871,111.627,203.087,178.343
288806041,28909,6109637,Tracheophyta,Poales,Poaceae,Cynodon,Cynodon dactylon,16.274,10.457,44.763,480.77,27.648,3.983,23.665,16.762,16.362,22.177,10.397,783.982,109.248,31.766,40.578,294.871,111.627,203.087,178.343
288806039,28909,6109637,Tracheophyta,Poales,Poaceae,Cynodon,Cynodon dactylon,16.274,10.457,44.763,480.77,27.648,3.983,23.665,16.762,16.362,22.177,10.397,783.982,109.248,31.766,40.578,294.871,111.627,203.087,178.343
288806037,28909,6109637,Tracheophyta,Poales,Poaceae,Cynodon,Cynodon dactylon,16.274,10.457,44.763,480.77,27.648,3.983,23.665,16.762,16.362,22.177,10.397,783.982,109.248,31.766,40.578,294.871,111.627,203.087,178.343
288806035,28909,6109637,Tracheophyta,Poales,Poaceae,Cynodon,Cynodon dactylon,16.274,10.457,44.763,480.77,27.648,3.983,23.665,16.762,16.362,22.177,10.397,783.982,109.248,31.766,40.578,294.871,111.627,203.087,178.343
288806031,28909,6109637,Tracheophyta,Poales,Poaceae,Cynodon,Cynodon dactylon,16.274,10.457,44.763,480.77,27.648,3.983,23.665,16.762,16.362,22.177,10.397,783.982,109.248,31.766,40.578,294.871,111.627,203.087,178.343
288806029,28909,6109637,Tracheophyta,Poales,Poaceae,Cynodon,Cynodon dactylon,16.274,10.457,44.763,480.77,27.648,3.983,23.665,16.762,16.362,22.177,10.397,783.982,109.248,31.766,40.578,294.871,111.627,203.087,178.343
288806027,28909,6109637,Tracheophyta,Poales,Poaceae,Cynodon,Cynodon dactylon,16.274,10.457,44.763,480.77,27.648,3.983,23.665,16.762,16.362,22.177,10.397,783.982,109.248,31.766,40.578,294.871,111.627,203.087,178.343
288806025,28909,6109637,Tracheophyta,Poales,Poaceae,Cynodon,Cynodon dactylon,16.274,10.457,44.763,480.77,27.648,3.983,23.665,16.762,16.362,22.177,10.397,783.982,109.248,31.766,40.578,294.871,111.627,203.087,178.343
288806023,28909,6109637,Tracheophyta,Poales,Poaceae,Cynodon,Cynodon dactylon,16.274,10.457,44.763,480.77,27.648,3.983,23.665,16.762,16.362,22.177,10.397,783.982,109.248,31.766,40.578,294.871,111.627,203.087,178.343
288806021,28909,6109637,Tracheophyta,Poales,Poaceae,Cynodon,Cynodon dactylon,16.274,10.457,44.763,480.77,27.648,3.983,23.665,16.762,16.362,22.177,10.397,783.982,109.248,31.766,40.578,294.871,111.627,203.087,178.343
